,Each millicule is special. ;
,Varieties of Kenco coffee;
,Kenco Really Rich. Now with best ever taste and aroma.;
,Kenco Really Dark. Not for the faint hearted.;
,Kenco Really Smooth. New fuller flavour.;
,"Kenco Really Smooth. Everything we know about ground coffee in an instant."";"
,"Kahlua,""Kahlua. Enjoy your exotic moment responsibly.;"
,"Kahlua. Awaken the spirit."";"
,"Kool (cigarette,""Kool. The House of Menthol.;"
Mild, but not too light.  ;
,Lady be Cool.;
,Enjoy a cooler kind of mild.;
,"Come all the way up to KOOL."";"
,"Kobalt,""Kobalt. Next generation of tough tools.;"
,"Sets the standard in mechanics tools."";"
,"Kokanee beer,""Kokanee. Straight from the Kootenays.;"
,Glacier Fresh.;
,Brewed right in the Kootenays.;
,B.C. or B.S.;
,It's The Beer Out Here.;
,"Pure Gold. From the heart of the Kootenays.  "";"
Karnataka Bank,Your family bank across India;
,"Kelly's of ,""Cornish by nature.;"
,"Simple pleasure."";"
,"Kumho Tire,""Kumho. Let's go.;"
,Race proven performance.;
Gets you there, brings you back.;
,Driven beyond the expected.;
,"Kumho. Way to go."";"
,"Knipex,""Knipex. The pliers company.;"
,"The think tank."";"
,"KingGee,""Do it once, do it well.;"
,Working hard never felt better.;
,"If they were any tougher - they'd rust."";"
Kericho Gold,A Matter of Good Taste.;
,"Levi's Jean,""Original jeans. original people.;"
,Our models can beat up their models.;
,Quality never goes out of style.;
,Have you ever had a bad time in Levis?;
,A style for every story.;
,"Bold. New. Sexy. Real. "";"
,"Lipton,""Be more tea.;"
,Drink positive.;
,Lipton. Tea can do that.;
,Drink better - live better.;
,The brisk tea.;
,Lipton's gets into more hot water than anything.;
,Don't knock it 'til youve tried it!;
,Direct from the tea gardens to the teapot.;
,"The rarest of China's rare teas. "";"
Lamborghini,For love of the car.;
,"Lay's,""Betcha can't eat just one!;"
,Lay's. Get your smile on.;
,"No one can eat just one."";"
,"Lenovo,""We are building a new technology company.;"
,Innovation Never Stands Still.;
,New World. New Thinking. ;
,For Those Who Do. ;
,We Make The Tools. You Make Them Do. ;
,"Different is Better "";"
Lego,The bane of your foots existence.;
,"Land Rover,""Go Beyond.;"
,A class of its own.;
,Above & Beyond.;
,The best 44 by far.;
,"The rewards of ownership."";"
,"L'Oreal,""Because Youre Worth It.;"
,Because I'm worth it.;
,Two-in-one mascara. Conditions. Lengthens.;
,Lash plumping technology. 12X impact. Breathtaking volume.;
Bold, metallic color. Luminous finish. Crease-resistant.;
,Live in color. ;
"Any look, any style", any way you like it. ;
It's straight, it's hot and it lasts. ;
,Because you're worth it. ;
,We're worth it too. ;
,Expert care for demanding hair. ;
,"Glides on and blends easily. Ophthalmologist tested. Smudger included. "";"
,"Lucky Charms,""Always After My Lucky Charms- Theyre Magically Delicious!;"
,"Lucky Charms. Theyre magically delicious."";"
,"Lowe's,""Lets Build Something Together.;"
,"Improving Home Improvement."";"
Logitech,What will you do with all that freedom?;
,"Lexus,""The relentless pursuit of perfection.;"
,Two Models. One Indelible Impression.;
,A Supercar In Every Sense.;
,Two Models. One Indelible Impression.;
,Born On The Track. Unleashed On The Street.;
,Your Lexus Dealer. Pursuing Perfection.;
,"THE LS F SPORT."";"
Lacoste,Un Peu dAir sur Terre.;
,"Listerine,""Where's your mouth been?;"
,Power to your mouth.;
,Kills germs that cause bad breath.;
,There's no deeper clean than Listerine.;
What brushing starts, Listerine finishes.;
,You know your mouth's clean with Listerine.;
Worth the time, every time.;
,It's the taste people hate - twice a day.;
,You can handle it. Germs can't. ;
,Easy does it. ;
Instant freshness, lasting protection. ;
,Listerine Cool Mint;
,Bring out the bold.;
,"As easy as rinsing. As effective as flossing."";"
,"Lucozade,""Strictly for the home nations only.;"
,Proven to give you an edge.;
,Have you got it in you?;
,Lucozade aids recovery.;
,Only 50 calories improve your workout.;
,"Better hydration. Better exercise."";"
,"LG,""We put people first. ;"
,LGFuture's Technology.;
,Digitally Yours. ;
,Life's Good. ;
,LG LCD Monitors;
,"Because one size does not fit all."";"
,"Lavazza,""The real Italian espresso experience.;"
,Good karma. Great coffee.;
,Lavazza. Espress yourself.;
,"The coffee Italians love best."";"
,"Lee Cooper,""Your best profile.;"
,"Devoted to Denim."";"
,"Lucky Strike,""Light up a Lucky Strike, its light-up time.;"
,It's toasted.;
,L.S. / M.F.T. ;
,Lucky Strike Green has gone to war.;
,"Smoke Gets in Your Eyes."";"
,"Luvs,""Live, learn, & get Luvs.;"
,Luvs. Life uninterrupted.;
,All you need is Luvs.;
,Your baby's comfort begins with Luvs.;
,"Nothing's better on leaks than Luvs."";"
,"Lee (jeans),""Behind The Scenes Since 1889.;"
,"The jeans that built America."";"
,"Long John Silve,""That's what I like.;"
,Throw boring overboard.;
,We speak fish.;
,"Youre Going To Get Your Wish. Go Fish."";"
,"Lincoln,""Travel Well.;"
,What a luxury car should be.;
,American Luxury.;
,"Travel assertively luxuriously powerfully boldly well."";"
,"Labatt Brewing ,""Labatt. Good things brewing - corporate;"
,Labatt Blue;
A whole lot can happen, Out of the Blue.;
,"If I wanted water, I would have asked for water."";"
,"Longines,""Longines. Elegance is an Attitude.;"
,Longines times winners - winners choose Longines.;
,"apture the classic spirit of Longines."";"
,"Leatherman,""Leatherman. Leave nothing undone.;"
,The pocket survival tool.;
,"Any time. Anywhere. Any job. "";"
Lotus Cars,For the few who know the difference.;
,"Land O'Lake,""Soft from the fridge for easier baking.;"
,"So have you had milk today?"";"
Linkedin,Connect with people for no reason at all.;
,"Leerdammer,""Leerdammer. Put pleasure first.;"
Try Leerdammer, love Leerdammer.;
,"Not as mild as you might think."";"
LaCie,Holds on to the past.;
Lukoil,Always Moving Forward.;
,"Leeds Bradford ,""The perfect place to start your journey.;"
,"We'll take you there."";"
,"McDonalds,""im lovin it.;"
Good time, Great taste.;
Food, Folks and Fun.;
,What you want is what you get.;
Theres a little McDonalds, in everyone.;
,Have you had your break today?;
,Did somebody say McDonalds?;
,You deserve a break today.;
,We love to see you smile.;
,McDonalds iced coffee;
,"Brrr.Mmmm."";"
,"M&M'S,""Melts in Your Mouth, Not in Your Hands.;"
,"To make that tough job easier you deserve."";"
,"Malaysia Airlin,""Going beyond expectations.;"
,Malaysian Hospitality;
,More than just an airline code. MH is Malaysian Hospitality.;
,"Journeys are made by people you travel with."";"
,"Mr. Clean,""There's no clean like Mr. Clean.;"
,The strength of Mr. Clean in five fresh scents.;
,Mr. Clean will clean your whole house and everything thats in it.;
,Mr. Clean leaves a sheen where you clean.;
,Mr. Clean gets rid of dirt and grime and grease in just a minute.;
,Remove tough marks like you never thought you could! ;
,"Youll get a spot-free shine without the need to dry. Guaranteed. "";"
,"Mountain Dew,""Itll tickle your innards.;"
,Dew It Country Cool.;
"Been there, done that", tried that.;
,Do the Dew.;
,Dew or die.;
,Just Dew It.;
,A dew a day keeps the doctor a way.;
,Yahoo Mountain Dew Itll Tickle Your Innards.;
,Get That Barefoot Feelin Drinkin Mountain Dew.;
,Put a Little Yahoo in Your Life.;
Hello Sunshine, Hello Mountain Dew.;
Reach for the Sun, Reach for Mountain Dew.;
,"Dew it To it."";"
,"Microsoft,""Making it all make sense.;"
,Where do you want to go today?;
,Your potential. Our passion. ;
Beautifully designed, uniquely yours. ;
,Power your small business. ;
,The best value in games and entertainment  ;
,The Life of the Living Room  ;
,"The all-in-one entertainment system.  "";"
,"Maybelline,""Maybe Shes Born With It, Maybe Its Maybelline."";"
,"Marlboro (cigar,""You get a lot to like with a Marlboro.;"
,Come to Marlboro Country.;
,Come to where the flavor is.;
,"Mild As May."";"
,"Mentos,""Only Smarties Have the Answer.;"
,Roses Grow on You.;
,The FreshMaker;
,"Stay Fresh"";"
,"MICHELIN,""A better way forward.;"
,Safer for longer.;
,Your guardian angel this winter.;
,"The world's leading radial tyre. Michelin X, tire range"";"
,"Milka,""Tenderness is inside.;"
,Dare to be tender.;
,"World-famous, because it is so good."";"
,"Mercedes-Benz,""Engineered to Move the Human Spirit.;"
,Unlike Any Other.;
,Mercedez-Benz. The future of the Automobile.;
,The best or nothing.;
,"Off-road driving with an on-road feel. "";"
,"Marriott Hotels,""Travel brilliantly.;"
,It's the Marriott way.;
,When you're comfortable.;
,"Marriott people know how."";"
,"Mazda,""Passion for the road.;"
"Zoom, Zoom", Zoom.;
Subdue the road, and free YOUR SPIRIT.;
,Sakes Alive!;
The more you look, the more you like.  ;
,Experience Mazda.  ;
An intense commitment to your total satisfaction, that's The Mazda Way.  ;
,It Just Feels Right.  ;
,Passion for the road.  ;
,Get in. Be moved.  ;
,Conviction. Creativity. Courage. This is what changes the game.  ;
,Minivan. Mighty possibilities.  ;
"We started with something very good, then made it very", very naughty.  ;
,Looks fast for a reason  ;
,Play by your own rules  ;
,Getting there should be more than half the fun  ;
,Most-raced. Best-selling. 178-time award winning.  ;
,Performance beyond all spatial reasoning.  ;
Just for fun, take the road less traveled. ;
,"Mazda Fighter. Men only.  "";"
Marks & Spe,The customer is always and completly right.;
,"Mastercard,""For Everything Else, Theres MasterCard.;"
,There are some things money cant buy.;
,Priceless.;
,There are some things money can't buy. For everything else there's Mastercard.;
,The future of money.;
,More living. Less limits. ;
,"Helping you find profits in new places. "";"
,"Motorola,""Hello Moto.;"
,Whos There Moto.;
,This Will Never Take Off.;
,"Exceptional phone. Exceptional price ."";"
,"Mothercare,""Mothercare. Mom's little secret.;"
The number one company for parents, worldwide.;
,Because little things matter.;
,"Give me Mothercare."";"
,"Miller Beer,""If youve got the time, weve got the beer.;"
,It's Miller time!;
,The Champagne of Bottled Beers.;
No matter what what's-his-name says, I'm the prettiest and Lite's the greatest.;
,Good call.  ;
Tastes great, less filling.  ;
,"Everything you always wanted in a beer. And less.  "";"
Motel 6,Well Leave The Light On For You.;
,"Marshalls,""Never Pay Full Price for Fabulous.;"
,"The perfect gifts. The perfect prices."";"
,"Maserati,""Excellence through passion.;"
,"Luxury, sports and style cast in exclusive cars."";"
,"Maxwell House,""Say good morning to a good day.;"
,Maxwell House. Good to the last drop!;
,Taste as good as it smells.;
,Your sweet new getaway is just a sip away.;
,It's a new morning. Brew some good.;
,"Flavor Bud Flavor."";"
Mobil,We want you to live.;
,"Mitsubishi,""Wake up and drive.;"
,Better built. Better backed.;
,Drive at earth.;
,Mitsubishi Television;
"PC, HD", TV? Yes.;
,Upgrade Your World.;
,More Than Just Television. Mitsubishi Television.;
,Mitsubishi Montero Sport car;
,Montero Sport. Perfect for damaged surfaces.;
,Mitsubishi Electric;
,With you today and tomorrow  ;
,Advanced and ever advancing Mitsubishi Electric  ;
,SOCIO-TECH: enhancing lifestyles through technology  ;
,"Changes for the Better.  "";"
Maker's Mar,We make our bourbon carefully. Please enjoy it that way.;
,"Morgan Stanley,""One client at a time.;"
,"World Wise."";"
,"Molson Canadian,""It Starts Here.;"
,"I am Canadian."";"
,"Merrill Lynch,""Total Merrill.;"
,We see your financial life in total.;
,"Be Bullish."";"
,"Mozilla Firefox,""Your web, the way you like it."";"
,"Moccona coffee,""Wake up to something special.;"
,"Moccona. For lovers of coffee."";"
,"MetLife,""Have You Met Life Today?;"
,For the if in life.;
,Get Met. It pays.;
,I can do this.;
,Guarantees for the if in life.;
,"It's at times like this that Metlife sets itself apart."";"
,"Mercury Automob,""Live life in your own lane.;"
,At the sign of the cat.;
,Imagine yourself in a Mercury now.;
,New doors opened.;
,"The Man's Car."";"
Martell (cognac,Only a Few Can Tell.;
,"Melitta,""The flavor of Europe in every cup.;"
When it's time for me, it's time for Melitta.;
,"Coffee indulgence."";"
,"Memorex,""Is it live, or is it Memorex?"";"
,"Morton Salt,""When it rains, it pours.;"
,"A french fry couldnt have it any better."";"
Mervyn's,Big Brands. Small Prices.;
,"Marble Slab Cre,""Originality in every scoop.;"
,Find happiness within.;
,"The freshest ice cream on earth."";"
Metabo,Metabo. Work. Don't play.;
,"Maestro (debit ,""The new cash.;"
,Maestro. So simple.;
,"Your money at home and abroad.  Switch Debit Card "";"
,"Munich Airport,""Living ideas - connecting lives.;"
,"Service nonstop."";"
,"Mudd jeans,""Mudd. Better when it's on you.;"
,"Our name is Mudd."";"
,"Metzeler,""Metzeler. Sharing independence.;"
,"Always two wheels ahead."";"
,"Manchester Arnd,""The centre of your city.;"
Whatever youve got in mind, weve got inside.;
,"Expect the unexpected."";"
,"Mintel,""Intelligence in time.;"
,"Intelligence for tomorrow, today."";"
,"Maritime Bus,""Connecting people, places and parcels.;"
,Ride it. Ship it. Bus it.;
,"Your bus ride!"";"
,"Meindl,""Meindl. Shoes for Actives.;"
,"Performance with comfort."";"
,"NIVEA,""More evolved skincare.;"
,Work Hard. Look Fit.;
,"It starts with you."";"
,"Nescafe,""instant coffee brand;"
,It all starts with a Nescafe.;
,We capture coffee at its brightest.;
,Great ideas come from great coffee.;
,More beans. More taste.;
,Taster's Choice coffee;
,Gourmet in an instant.;
,Every moment has its flavor.;
,Alta Rica coffee;
"For people who truly, madly", deeply love coffee.;
,A bold adventure in taste.;
,Blend 37 coffee;
,A cup of character.;
"Richer, darker", distinctly continental.;
,Cap Colombie coffee;
,Seduction by Nescafe.;
,A rare experience in taste.;
,Cappuccino;
,Make a little time for you.;
,Great Cappuccino just came home.;
Very, very frothy coffee.;
,Espresso;
Short, dark & intense.;
,Stimulation by Nescafe.;
,Fine Blend;
,"For those finer moments."";"
,"Neutrogena,""Healthy Skin, Visibly Even.;"
,Break the Breakout cycle.;
,Beautiful & Beneficial.;
,Rethink your lash look.;
,Dermatologist Recommended. ;
,Neutrogena Healthy Skin;
,A Retinol Facial Treatment with Multi-Vitamins.;
,There is another way to see fewer wrinkles.;
,"#1 selling anti-wrinkle cream."";"
,"Nutella,""Hazelnut Spread with Skim Milk and Cocoa.;"
,Spread the happy.;
,"What would the world be like without Nutella. "";"
,"New Balance,""N is for fit.;"
Because shoes that fit better, perform better.;
,achieve new balance.;
,"There are two motivations in sports. Which is yours? For Love or Money? "";"
,"Nike,""Just Do It.;"
,Get on the leader board.;
,What do you believe in?;
,Vision. Passion. Truth. Style.;
,Speed School. Speed Tool.;
,Just how fast are you?;
,Danger from above.;
,Zoom Elite. Ahead of the class. ;
,Nike ID Shoes;
,Nike ID. Your Colors. Your Style. Your Shoes.;
,"Nike ID. Individually Designed."";"
,"Nestles,""Nestle. Good Food, Good Life.;"
N-E-S-T-L-E-S, Nestles makes the very bestchocolate.;
,You liked us. We love you! ;
,For those who like to bite off more than they can chew. ;
,"Bake the Very Best. "";"
,"Nokia,""Connecting People.;"
,Colourful and connected. ;
,Simplicity with style. ;
,Life at top speed. ;
,Social on the go. ;
,Say hi to a familiar face. ;
,Larger than life. ;
Smart mobile, simply connected. ;
,In touch with life. ;
,the more fun smartphone. ;
More Style, More Fun. ;
Smart, inside and out. ;
,Stunningly brilliant. ;
,Our most versatile Lumia. ;
,The worlds most innovative smartphone. ;
,"Share your sounds, swap your SIMS. "";"
,"Nikon,""At the heart of the image.;"
Project your passion in big, beautiful fashion.;
,The World is Your Studio.;
,INNOVATE Photographers take your passion further.;
,A moving experience in digital photography that everyone can enjoy.;
,Featuring new Guide mode.;
,Inspired performance in a size that keeps you shooting.;
If the picture matters, the camera matters.;
,Always ready to preserve memories at their best.;
,Crafted for photographic brilliance.;
Project your passion in big, beautiful fashion.;
,Ultra-slim and designed to please.;
,Ultra-slim elegance with extended reach.;
,"Superior performance with a touch of elegance."";"
,"NatWest Bank,""Another way.;"
To save and invest, talk to Natwest.;
,"Helpful Banking."";"
,"Nordstroms,""There is always something fabulous going on.;"
,Shop from over 150 brands.;
,Gifts for kids from 1 to 92.;
Earning the trust of our customers, one at a time.;
,"Reinvent Yourself"";"
,"Norwegian Cruis,""Freestyle cruising.;"
,Where you are free of whatever.;
,"If you think all cruises are the same, its time to try Freestyle Cruising."";"
,"Newcastle Brown,""Newcastle Brown Ale. The Other Side of Dark.;"
,"The One and Only."";"
Naked Juice,Worth its weight in good.;
,"Northwest Airli,""Now You're Flying Smart.;"
,Some People Just Know How To Fly.;
,"Northwest orient: The Fan-Jet Airline."";"
,"National Expres,""Love the journey.;"
,Making travel simpler.;
"Everyone, everywhere", everyday.;
Less fare, more fair!;
,You're better off with National Express.;
,"A to B, trouble free."";"
,"Nextel,""Trade up to Nextel. Bring your number.;"
,"Nextel. Done."";"
,"Norton,""While you were out, Hackers tried to break in.;"
,Protect your personal information from hackers.;
,"Get the latest security and well give you the latest music."";"
Naya Waters,Hungry for life. Thirsty for Naya.;
,"Norwich Union,""Ready for tomorrow? Make sense of it all with Norwich Union.;"
,Let us quote you happy.;
,"Together were stronger."";"
,"Nokian Tyres,""Grip like never before.;"
,Nokian. Where safety begins.;
,Satisfaction like never before.;
,"Trust the natives."";"
,"Nexen Tire,""Driving tomorrow.;"
,Driving a better tomorrow.;
,"Nexen. Next century tire."";"
,"Numerica Credit,""Life moves. Live well.;"
,Hometown banking. Real value.;
,"We might just be what you need."";"
,"Noosa Civic,""Noosa Civic. We've got the lot.;"
,Where Noosa comes to shop... naturally.;
,"Bigger, better, more."";"
,"Newcastle Airpo,""Your airport.;"
,It's a brand new world.;
,"Opens up a whole new world."";"
,"Oral-B,""Oral-B Electric Toothbrushes;"
,The power toothbrush more dentists use.;
,Recharge your smile.;
Braun oral-B, electric toothbrushes;
,Brush like a dentist.;
Better bristles, beautiful teeth.;
Now you can brush your teeth anytime, anywhere. ;
,Turn on a healthy smile. ;
,Smart technology - brilliant results. ;
,"A clean you can feel. "";"
,"Olay,""Love the skin youre in.;"
,Ageless;
,Lie about your age. Hide the evidence.;
,Your best beautiful.;
,Every night you see a dirty film and dont even know it.;
,7 benefits in 1 bottle. ;
,Contains 100% of the recommended daily intake of compliments. ;
,3 zones. 2 eyes. 1 total eye turnaround. ;
,"Take sides. Clean with one side, finish with the softer side. "";"
,"Old Spice,""Smell like grandpa.;"
,The mark of a man.;
,"The original. If your grandfather hadn't worn it, you wouldn't exist."";"
,"Old Navy,""Great deals on Denim.;"
,Shopping is fun again!;
,Item of the WeekA Special Item at a Special Price.;
,Great Styles at Great Prices.;
,"For the whole family."";"
,"Amway,""Were Listening.;"
,"Better Ideas."";"
,"Olive Garden,""A Passion for Italy.;"
When You're Here, You're Family.;
,Go Olive Garden;
,"We're All Family Here"";"
,"Omega,""Omega. The sign of excellence.;"
,The link between the past and the future.;
,Significant Moments.;
,The Watch The World Has Learned To Trust.;
,Omega. The right time for life.;
,"Omega  Exact time for life"";"
,"Old Milwaukee,""It Doesn't Get Any Better Than This!;"
,"Old Milwaukee. Taste as great as it's name."";"
,"Oracle,""Software Powers the Internet.;"
,Enabling the Information Age.;
,"Runs faster. Costs less. And never breaks."";"
,"Olympus Corpora,""Your Vision, Our Future.;"
Your Vision, Our Future.;
,"Designed to Do More."";"
,"Olmeca Tequila,""Switch on the night.;"
,Awaken the mystery.;
,"Olmeca... and the fun goes on!"";"
,"One-A-Day,""The multivitamin with more for your health.;"
,A better tomorrow starts with Today. ;
,"Just what you need to feel your best."";"
,"Ore-Ida,""Ore-Ida! Its all-righta!;"
,No one makes french fries more fun than ore-Ida.;
,"Easy Open, Easy Pour Bag!"";"
Oceania Cruises,Your world. Your way.;
,"OfficeMax,""Max means more.;"
,"A relentless focus on you."";"
,"Olfa,""Olfa. Best made cutting tools in the world.;"
,The originator since 1956.;
,"The brand trusted around the world."";"
,"Pizza Hut,""Make it great.;"
,Now youre eating!;
,Makin it great again and again.;
,Now Youre Eating!;
,"Gather Round the Good Stuff."";"
,"Pringles,""Once you pop, you can't stop.;"
Once you pop, the fun don't stop;
,"Other potato chips just don't stack up."";"
,"Pantene,""Don't hate me because I'm beautiful.;"
,Now you can say goodbye to frizz. ;
,Pantene Pro-V Shampoo;
,Strong is beautiful.;
,Let the best of you shine through.;
,For the healthy hair you love.;
,Hair so healthy it shines.;
,"Hair so healthy you shine."";"
,"Pampers,""Love, sleep & play.;"
,Peaceful nights. Playful days.;
,Inspired by babies. Created by Pampers.;
,Discover your babys world at pampers.com;
,Pamper the skin they're in. ;
,"The Pampers nappy that pulls on like pants. "";"
,"Pepsi,""American slogans;"
,19391950: Twice as Much for a Nickel;
1949: Pepsi Cola P-E-P-S-I , that's your smartest cola buy.;
"19491950: Pepsi Cola hits the spot, two full glasses", that's a lot;
,1950: More Bounce to the Ounce;
,19501957: Any Weather is Pepsi Weather;
19571958: Say Pepsi, Please;
,19591960: The Sociables Prefer Pepsi;
,19611964: Now It's Pepsi for Those Who Think Young ;
19641967: Come Alive, You're in the Pepsi Generation ;
,19671969:  Pepsi Pours It On.;
19691973: You've Got a Lot to Live, and Pepsi's Got a Lot to Give;
,19731977: Join the Pepsi People ;
,19751978: Have a Pepsi Day;
,19791981: Catch That Pepsi Spirit ;
,19811983: Pepsi's got your taste for life;
,19831984: Pepsi Now! Take the Challenge!;
,19841988 and 19901991: Pepsi. The Choice of a New Generation ;
,1989: Pepsi. A Generation Ahead;
,19911992: Gotta Have It/Chill Out;
,1992: The Choice Is Yours;
"19921993: Be Young, Have Fun", Drink Pepsi;
,19931994: Right Now ;
,19941995: Double Dutch Bus ;
,1995: Nothing Else is a Pepsi;
,19951996: Drink Pepsi. Get Stuff. ;
,1996: Change The Script;
,19971998: Generation Next ;
,1998: Generation Next ;
,19981999: It's the cola ;
,1999: Ask for More ;
,19992000: For Those Who Think Young/The Joy of Pepsi-Cola ;
,2003: It's the Cola/Dare for More ;
,20062007: Why You Doggin' Me/Taste the one that's forever young ;
,20072008: More Happy/Taste the once that's forever young ;
,2008: Pepsi Stuff Super Bowl Commercial ;
,2008: Pepsi is #1 TV commercial ;
,2008present: Something For Everyone;
,2009present: Refresh Everything/Every Generation Refreshes the World;
,2010present: Every Pepsi Refreshes The World;
,2011present Summer Time is Pepsi Time;
,2011present Born in the Carolinas;
2012: Where there's Pepsi, there's music  used for the 2012 Super Bowl commercial featuring Melanie Amaro;
,2012: Change The Game ;
,2012: The Best Drink Created Worldwide;
20132015, 2017: Live for Now  used for the 2013 Super Bowl Halftime show commercial featuring Beyonc;
,2015: Out of the Blue - used exclusively for a music ad campaign encouraging music makers to send submissions in a contest.;
,2015: The Joy of Pepsi-Cola;
,"2017present: Delicious. Refreshing. Pepsi."";"
,"Popeye's Ch,""Party with Popeyes.;"
,"Love that Chicken!"";"
Porsche,There is No Substitute.;
POND'S,white beauty.;
,"Philips,""Sense and simplicity.;"
,"Let's Make Things Better."";"
Polaroid,The fun develops instantly.;
,"Peugeot,""Live the pleasure.;"
,The drive of your life.;
,The lion goes from strength to strength.;
,Motion & Emotion.;
,The best kept automotive secret in America.;
,Peugeot 607 car;
,"Peugeot 607. More feline than ever."";"
,"Perrier,""Perrier. The ultimate refreshment.;"
,Perrier. Precious water.;
,Order it in bottles or Cannes.;
,"Champagne of table water."";"
,"Powerade,""The power of love.;"
,There's power in every game.;
,"Go stronger for longer."";"
Petronas,10 Years In Formula One The World Is Watching Us.;
,"PayPal,""Because you have to.;"
,"Money for every moment."";"
,"Popsicle,""Anything's possible with Popsicle.;"
If it's Popsicle, it's possible!;
,"If it isn't Popsicle, it's just an ice pop."";"
,"Perodua,""Corporate slogan;"
,Excellence That Assured.   ;
Building Cars, People First.  ;
,Happy Motoring.  ;
,It's A Passion.  ;
,The Love Of The Nation.  ;
,Versatile As You.  ;
,Anniversary slogan;
,10 Years of Excellence  ;
,"20 Years of Driving Value and Beyond  "";"
,"PG Tips tea,""Keep it tea ;"
,How would you describe the taste? ;
Do your bit, put the kettle on ;
,We All Need a PG Moment ;
There's no other tea to beat PG , followed by It's the taste! spoken by a chimp;
"Dad, do you know the piano's on my foot? Mr Shifter: You hum it son", I'll play it!;
,Avez-vous un cuppa? ;
,"It's the Tea you can really Taste "";"
,"Panasonic,""Just slightly ahead of our time. ;"
,Even more than you expected. [out of the blue.] ;
,What's on Panasonic. ;
Panasonic, The One That I Want. ;
,What's New Panasonic. ;
,Ideas for Life. ;
A Better Life, A Better World. ;
,"Let's Live Life Better. "";"
,"Pontiac,""Fuel for the Soul.;"
,We are driving excitement.;
,Designed for Action.;
,Let the soul-stirring begin.;
,High-octane Fuel for the Soul. ;
,One for the world to see with new eyes. ;
,"Uninhibited. "";"
Pepe Jeans,Strength With Age.;
Papa Murphy',Take n Bake Pizza.;
,"Prudential Fina,""A Policy to meet your needs.;"
,Affordable. Rock Solid . Term Essential Life Insurance.;
,"Growing and protecting your wealth."";"
,"Pottery Barn,""Bedrooms, Living rooms, Bathrooms.;"
,Refresh & Renew;
,"Introducing the Design LibraryIdeas, Inspiration, Style."";"
,"Princess Cruise,""Come back new.;"
,Your dream holiday is now closer than you think.;
,"Escape completely."";"
,"P&O Cruises,""Discover a different world...;"
,"Every day is different."";"
,"Piggly Wiggly,""Piggly Wiggly. Feeds your life.;"
,It feels like home.;
,"Down home. Down the street."";"
Packard,Ask the man who owns one.;
,"Philip Morris (,""Less irritating to the throat.;"
,"Call for Philip Morris."";"
,"Playtex,""So comfortable you cant even feel them.;"
,Is that a Playtex under there?;
,Making Every Day Better. ;
,Who Knows You Like We Do? ;
,Playtex Baby Magic;
,It cleans and conditions like magic.;
,Introducing a magical new way to soothe your baby.;
,"Baby Magic Bathing & Skin Care."";"
,"Paulaner Brewer,""Good, better, Paulaner."";"
,"Pilsner Urquell,""Pilsner Urquell. The world's first golden beer.;"
,"Pure pleasure"";"
,"Plymouth Automo,""The Pride is Back. Born in America.;"
,And the Plymouth win-you-over beat goes on.;
,Plymouth  Isnt that the kind of car America wants?;
If its important to you, its important to Plymouth.;
,"Not thats imagination. Thats Plymouth."";"
,"Pilgrims Choice,""Pilgrims Choice. Well chosen.;"
,Good choice pilgrim.;
,"When you're choosing cheddar, make it Pilgrims Choice."";"
Perry's Ice,Life is a bowl of Perry's.;
,"Pulsar (watch),""Pulsar. Tell it your way.;"
,Where substance meets style.;
,"Pulsar. Accuracy to seconds a month."";"
Porter-Cable,Porter-Cable. Redefining performance.;
,"Punjana tea,""Put more flavour in your life.;"
,"Punjana. Everyone's cup of tea."";"
,"Pfaff,""Pfaff. Perfection starts here.;"
,"Feel the creative energy."";"
Qantas,The Spirit Of Australia.;
,"Qualcomm,""Forward Thinking.;"
,"Future Outlook."";"
,"Quavers,""They're floaty light!;"
,Watch out. They taste curly.;
,The flavour of a Quaver is never known to waver.;
,"You get a lovely lot of Quavers in a bag."";"
,"Ryanair,""Low fares, Made simple.;"
,Ryanair. Fly cheaper.;
,"The Low Fares Airline."";"
,"Red Bull,""It Gives You Wiiiings!;"
,Red Bull gives you wings.;
,"No Red Bull, no wings"";"
,"Reebok,""Modern takes on retro remakes.;"
,Do you have what it takes?;
,All eyes on us.;
,Run with the Premier Series.;
,Move with ultimate comfort;
,Ultra Clean. Ultimate Street Style.;
,The Premier Series. Fit for the way you run.;
,The Answer is ready. Are you?;
,I am what I am.;
,Flashing back to Fashions Future.;
,List Is Not a Spectator Sport.;
,"Choose Yours Now."";"
,"RC cola,""Relax, and Enjoy Royal Crown Cola.;"
,The season's best.;
RC tastes best, says Lizabeth Scott.;
,"Decide for yourself."";"
,"Royal Caribbean,""This is way more than a cruise.;"
,"Way more than a cruise."";"
,"Revlon,""On the red carpet.;"
,Be Unforgettable.;
,Feel like a woman.;
,"Take your lashes to Luxurious Lengths."";"
,"Red Lobster,""See whats cooking.;"
,Red Lobster. Life on Land is Dry.;
,Share the Love.;
,Youre here for the cheddar biscuits;
,Try something fresh tonight;
,Get together at Red Lobster;
,"Endless Shrimp"";"
,"Renault,""Passion for Life.;"
,Drive the Change.;
,Smart Slogan.;
,"Open your mind."";"
,"Rado Watches,""Time changes everything. Except a Rado.;"
,"Rado. A different world."";"
,"Rice Krispies,""Snap! Crackle! Pop! Rice Krispies! ;"
,It's Going to Be a Rice Day ;
,The taste that tickles ;
,Snap! Crackle! Pop! Nutritious! ;
